,y,rb?,te?,age,max_ppg,last_pts,3_yr_trail_avg_fppg,hit_rate,Draft Pick,Breakout Age,cdr
1029,0,0,1,24.9,9.1562,9.1562,4.2854,0.0,4.37,,11.4
1030,0,0,1,26.2,6.5,6.05,5.75,0.0,,20.5,38.4
1031,0,0,1,29.0,2.9,0.3188,1.6094,0.0,,21.3,24.1
1033,0,0,1,26.1,0.0,0.0,0.0,0.0,,,9.5
1035,0,0,1,26.5,1.9333,1.9333,0.7444333333333333,0.0,,,11.8
1036,0,0,1,28.7,17.4125,17.4125,12.137500000000001,0.3333333333333333,6.28,22.0,32.1
1040,0,0,1,24.9,9.6,4.0231,6.2077,0.0,1.29,20.2,24.6
1041,0,0,1,26.1,,,,,,,14.7
1042,0,0,1,24.5,5.5667,5.5667,5.43335,0.0,3.32,,4.2
1045,0,0,1,26.2,2.7,0.7571,1.72855,0.0,,22.5,22.6
1046,0,0,1,30.8,3.6,0.15,2.0833333333333335,0.0,,18.1,66.4
1047,0,0,1,23.8,1.3222,1.3222,1.3222,0.0,3.27,,19.5
1049,0,0,1,24.0,2.12,2.12,2.12,0.0,,,9.9
1051,0,0,1,23.8,3.3769,3.3769,3.3769,0.0,,19.1,48.9
1052,0,0,1,25.1,4.9313,4.9313,3.26565,0.0,2.2,,10.5
1053,0,0,1,25.8,3.92,3.92,2.3733333333333335,0.0,4.23,,8.8
1058,0,0,1,28.1,13.9,9.4533,10.417766666666667,0.0,1.1,19.4,18.8
1059,0,0,1,27.1,2.0,0.575,1.5250000000000001,0.0,5.31,20.4,31.6
1060,0,0,1,29.1,1.4,0.0,0.8333333333333334,0.0,,,9.6
1061,0,0,1,25.6,,,,,,,19.5
1063,0,0,1,26.7,13.7,8.8125,11.270833333333334,0.0,1.23,22.0,29.5
1064,0,0,1,24.1,6.2,2.0625,4.13125,0.0,4.35,,12.3
1068,0,0,1,27.2,0.0,0.0,0.0,0.0,,20.5,25.3
1072,0,0,1,27.7,6.2,2.33,3.91,0.0,7.29,,4.9
1073,0,0,1,27.6,16.0,15.6375,15.845833333333331,1.0,5.02,21.9,23.2
1075,0,0,1,26.9,7.5,5.8063,6.3021,0.0,2.12,21.2,31.7
1081,0,0,1,23.1,4.12,4.12,4.12,0.0,4.09,19.4,26.2
1082,0,0,1,27.8,9.3187,9.3187,6.006233333333333,0.0,1.25,,15.6
1086,0,0,1,26.5,12.3,10.3786,11.339300000000001,0.0,2.04,18.7,20.1
1087,0,0,1,-1.0,,,,,,,12.9
1088,0,0,1,21.8,,,,,3.17,21.1,21.8
1089,0,0,1,25.3,,,,,,,4.5
1090,0,0,1,25.0,8.1,2.5312,4.743733333333333,0.0,4.01,,19.1
1094,0,0,1,24.4,3.7,2.5625,3.13125,0.0,2.25,19.7,42.7
1095,0,0,1,27.7,2.7,0.0,1.35,0.0,,,16.6
1098,0,0,1,31.1,10.1,4.5786,7.226200000000001,0.0,,20.3,23.9
1099,0,0,1,23.3,,,,,,,11.1
1100,0,0,1,24.1,,,,,4.36,23.4,20.0
1101,0,0,1,27.5,9.4,4.1188,6.0396,0.0,,22.8,23.4
1108,0,0,1,29.4,8.3,3.6133,5.037766666666667,0.0,5.37,22.6,22.2
1109,0,0,1,34.1,12.1,8.4933,10.864433333333332,0.0,3.25,21.4,17.4
1110,0,0,1,23.8,,,,,,21.0,21.9
1117,0,0,1,26.8,3.5,0.1,1.9333333333333333,0.0,5.1,,14.2
1120,0,0,1,24.2,4.1,,4.1,0.0,,20.5,48.8
1121,0,0,1,27.0,5.6,2.4312,3.443733333333333,0.0,5.24,19.3,18.1
1123,0,0,1,34.5,8.975,8.975,7.825,0.0,3.31,22.8,15.9
1124,0,0,1,25.5,,,,,,,10.3
1125,0,0,1,23.6,,,,,4.19,,7.4
1128,0,0,1,26.5,1.5,0.5812,1.1270666666666667,0.0,,,13.5
1129,0,0,1,25.8,9.3467,9.3467,7.215566666666668,0.0,3.36,18.0,33.0
1130,0,0,1,29.1,6.4385,6.4385,4.946166666666667,0.0,3.34,23.4,28.2
1132,0,0,1,25.3,1.4,,1.4,0.0,,,8.6
1134,0,0,1,28.9,5.6,0.0,3.1,0.0,2.1,18.1,48.3
1139,0,0,1,24.4,1.5,,1.5,0.0,3.05,21.7,20.6
1140,0,0,1,24.3,1.1,1.1,1.1,0.0,3.3,22.6,30.5
1143,0,0,1,24.7,1.1286,1.1286,1.1286,0.0,,23.0,17.6
1144,0,0,1,24.1,10.8,1.9467,6.37335,0.0,6.03,,16.7
1145,0,0,1,24.2,0.9286,0.9286,0.9286,0.0,3.22,,19.6
1147,0,0,1,25.5,,,,,,,8.0
1148,0,0,1,22.6,,,,,,21.9,21.1
1149,0,0,1,26.1,0.0,0.0,0.0,0.0,,,14.2
1151,0,0,1,20.6,,,,,1.04,19.9,24.1
1152,0,0,1,31.5,9.5,5.45,7.449999999999999,0.0,2.11,,11.5
1153,0,0,1,23.2,,,,,4.22,18.4,21.5
1157,0,0,1,33.5,4.4,1.95,2.75,0.0,5.28,,13.7
1160,0,0,1,21.6,,,,,5.01,,7.5
1161,0,0,1,32.9,3.6,0.8312,1.8770666666666667,0.0,4.07,21.1,14.2
1163,0,0,1,37.0,3.1,2.58,2.36,0.0,1.28,21.3,26.1
1166,1,0,1,25.7,13.8,12.15,10.883333333333333,0.0,3.22,,18.0
1168,0,0,1,27.6,0.0,0.0,0.0,0.0,7.33,22.8,31.7
1169,0,0,1,25.6,,,,,,21.8,21.5
1171,0,0,1,28.7,4.2,,4.1,0.0,,,9.8
1175,0,0,1,27.1,3.7,2.6889,3.1963000000000004,0.0,2.23,19.4,48.8
1179,0,0,1,25.6,10.62,10.62,7.539999999999999,0.0,2.1,21.9,21.5
1180,0,0,1,23.2,,,,,,,7.4
1181,0,0,1,24.5,,,,,,22.8,24.5
1182,0,0,1,29.2,3.6,1.9909,2.863633333333333,0.0,5.07,19.5,37.6
1187,0,0,1,25.0,,,,,,23.3,17.6
1188,0,0,1,28.3,5.0,4.1444,4.281466666666667,0.0,5.35,20.6,21.2
1191,0,0,1,27.2,4.9,1.9667,3.0889,0.0,3.32,,6.4
1193,0,0,1,23.5,9.9533,9.9533,8.42665,0.0,1.2,19.8,27.0
1194,0,0,1,22.1,,,,,5.18,18.4,19.7
1195,0,0,1,23.9,0.0,0.0,0.0,0.0,,20.2,18.5
1196,0,0,1,26.5,12.1,9.4,9.166666666666666,0.0,1.19,,15.2
1199,0,0,1,22.6,,,,,2.23,19.9,24.8
1200,0,0,1,27.1,3.2538,3.2538,2.0269,0.0,,22.3,18.9
1203,0,0,1,23.8,0.6857,0.6857,0.6857,0.0,,,3.5
1205,0,0,1,29.3,5.0357,5.0357,2.81785,0.0,3.34,,10.5
1206,0,0,1,26.0,6.5,0.0,3.8333333333333335,0.0,,,12.4
1207,0,0,1,32.0,10.1,9.3313,9.71565,0.0,2.1,18.3,19.1
1209,0,0,1,27.1,11.0375,11.0375,5.8125,0.0,,21.4,38.0
1210,0,0,1,26.3,6.0,3.0938,3.5979333333333336,0.0,,21.6,29.6
1211,0,0,1,31.4,7.4,1.1733,4.257766666666667,0.0,6.33,21.7,38.8
1212,0,0,1,25.4,3.9,2.575,3.2375,0.0,7.32,,15.2
1218,0,0,1,23.4,0.0,0.0,0.0,0.0,,19.7,19.7
1220,0,0,1,28.3,1.1625,1.1625,1.1625,0.0,,,12.4
1222,0,0,1,24.5,0.0,0.0,0.0,0.0,7.37,,9.2
1223,0,0,1,23.9,10.9563,10.9563,8.82815,0.0,1.08,21.2,24.0
1224,0,0,1,26.5,1.1,0.6455,0.87275,0.0,,20.8,22.6
1225,0,0,1,30.7,9.9138,9.9138,6.337933333333335,0.0,,23.0,
1226,0,0,1,27.8,0.25,0.25,0.25,0.0,6.02,,14.4
1229,0,0,1,25.9,3.9,,3.9,0.0,7.14,21.2,19.6
1230,0,0,1,21.0,,,,,3.19,,8.2
1232,0,0,1,24.1,,,,,,22.4,21.5
1233,1,0,1,31.6,20.8507,20.8507,18.383566666666667,1.0,3.01,22.9,27.6
1234,0,0,1,22.4,,,,,3.33,,11.3
1235,0,0,1,25.7,2.3,0.125,1.2125,0.0,4.19,,5.7
1239,0,0,1,25.8,3.2,2.775,2.658333333333333,0.0,5.2,21.1,24.1
1240,0,0,1,24.1,0.0,0.0,0.0,0.0,6.27,21.4,14.7
1242,0,0,1,28.4,11.5,8.5467,8.248899999999999,0.0,4.12,22.7,15.6
1243,0,0,1,28.6,4.19,4.19,2.596666666666667,0.0,3.21,20.9,11.5
1248,0,0,1,24.9,12.3,3.8188,8.3396,0.0,4.2,,10.3
1251,0,0,1,30.5,17.5,7.0455,12.915166666666666,0.3333333333333333,2.03,21.8,31.8
1252,0,0,1,24.7,1.4,0.0,0.7,0.0,5.03,,15.6
